id,Home team,Home team score, Host team,Host team score,Home team win odd,Draw odd,Host team win odd,Event result type,leaguelink,season
0x482624E4DFC741E6B151E0F5D771819900000000000000000000000000000000,West Ham,2,Norwich,0,2.150,3.380,3.580,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x485759E8D09D4924AB2A3CC6C5F9D85800000000000000000000000000000000,Swansea,0,Chelsea,1,4.760,3.570,1.810,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x48A6E18AD5E84332B5DAC05209678A1800000000000000000000000000000000,Tottenham,3,Aston Villa,0,1.470,4.460,7.180,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x498820D67BE04A6BBFC48410CBEFB68800000000000000000000000000000000,Liverpool,2,Newcastle,1,1.170,8.260,14.830,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x4A8F89EB0DA24A148BABC7D61F2DCFF500000000000000000000000000000000,Fulham,1,Everton,3,4.920,3.770,1.740,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x4A922A1F25A64BF9BF393CA5D5CAC1DB00000000000000000000000000000000,Arsenal,2,Hull,0,1.280,5.740,12.070,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x4AFF142F77AC4A0CBDEEE2F4169993B000000000000000000000000000000000,Arsenal,0,Manchester Utd,0,2.320,3.320,3.230,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x4C056AA621F047F58955DE8ADB73D81D00000000000000000000000000000000,Swansea,1,West Brom,2,1.910,3.450,4.350,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x4CB5F335CCF94F009262748B272A412100000000000000000000000000000000,West Brom,1,West Ham,0,1.860,3.670,4.350,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x4CD97899EC524543A7CCC0A05C6E9B8C00000000000000000000000000000000,Sunderland,1,Tottenham,2,3.760,3.390,2.090,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x4E0CD0A626F942F7B186F89051CE8F6900000000000000000000000000000000,Hull,0,Aston Villa,0,2.260,3.170,3.510,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x4F01DBE43C5D4DD383856FF4D8FC6E1700000000000000000000000000000000,Crystal Palace,3,West Brom,1,2.570,3.180,2.960,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x4F47EBBDE9BF48E38E2885516D4B93E700000000000000000000000000000000,Arsenal,4,Sunderland,1,1.330,5.280,10.270,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x51841F4ED691439DAD35213E0AA8C2F400000000000000000000000000000000,Fulham,1,Newcastle,0,2.780,3.400,2.590,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x52AC4D8F581C45F284AE158270B04BD400000000000000000000000000000000,Cardiff,0,Arsenal,3,6.620,4.100,1.550,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5327F3D4CA934042B19FF534EAD6AFA300000000000000000000000000000000,Sunderland,0,Norwich,0,2.140,3.350,3.660,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5410E039A26F490CB8C8B045F7900E4B00000000000000000000000000000000,Stoke,2,Manchester Utd,1,7.780,4.430,1.460,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x54AC79C792724953A59A9E39FC19641000000000000000000000000000000000,West Ham,1,Arsenal,3,6.170,4.240,1.550,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5574634DB8D847A1BC70B0E63382FE6100000000000000000000000000000000,Everton,4,Stoke,0,1.530,4.060,7.120,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5644602FE8FB4300A85A50E8387AC88600000000000000000000000000000000,Cardiff,0,Aston Villa,0,2.670,3.310,2.750,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x57E84F212FD64E1AA3F8AEEAD09FF50C00000000000000000000000000000000,Manchester Utd,0,Everton,1,1.780,3.720,4.700,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x57FD1A2BE1AF42F39DFF3B14EC87BEEF00000000000000000000000000000000,Arsenal,2,Cardiff,0,1.240,6.290,13.340,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5841F9AFA99B4AD69A93E5FAB1CB9C1700000000000000000000000000000000,Crystal Palace,0,Manchester City,2,8.050,5.100,1.390,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x59BF16204742467BB5D9AF3897E16F3600000000000000000000000000000000,West Brom,3,Tottenham,3,3.060,3.470,2.350,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5A273E9A893449E09EABB30E62F087C800000000000000000000000000000000,West Brom,1,Stoke,2,2.200,3.460,3.330,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5A2D666E5F6347DBA599AD2EDDB6DC0F00000000000000000000000000000000,Aston Villa,0,Everton,2,3.330,3.350,2.250,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5A4BF518730E43F885F775166A1D492B00000000000000000000000000000000,Chelsea,3,Southampton,1,1.570,4.090,6.140,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5B135D031B8B4F9FAF3E7A0EA12246DB00000000000000000000000000000000,Cardiff,0,West Ham,2,2.020,3.510,3.850,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5B3C6C9831484C09BCE1A4DF9BDA641E00000000000000000000000000000000,Manchester Utd,1,West Brom,2,1.300,5.410,11.300,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5BC9E59844D74DF2A1A0664407DA4B3500000000000000000000000000000000,Tottenham,1,Everton,0,2.180,3.350,3.510,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5C5680841AA34073BA7E181ADFD4B53000000000000000000000000000000000,Sunderland,0,Crystal Palace,0,2.170,3.280,3.640,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5C574DA641DF4A07A1413412AF4E3CB300000000000000000000000000000000,West Brom,2,Aston Villa,2,2.140,3.250,3.740,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5D8ECD54655E43F59EBE19DEFB6288BF00000000000000000000000000000000,West Brom,0,Manchester Utd,3,4.580,3.590,1.840,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5E529D2EABC44BA2BD1AFFEA175ED3EF00000000000000000000000000000000,Chelsea,4,Cardiff,1,1.290,5.640,11.710,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5E92DE453CFC494BBB27EB7A614F3FBA00000000000000000000000000000000,Chelsea,2,Manchester City,1,2.240,3.310,3.400,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5EDAFA6E75244B4CA8C1FB1D69AA74AD00000000000000000000000000000000,Chelsea,0,West Ham,0,1.170,7.760,16.670,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5EEB5743113446CE9CBA8F4F3C5093B100000000000000000000000000000000,Arsenal,0,Chelsea,0,2.490,3.290,2.980,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5F597E966DDC448BA9C1F0544E28727400000000000000000000000000000000,Stoke,0,Norwich,1,1.930,3.400,4.390,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5F5CF5058F914A089AF6B536BC27712600000000000000000000000000000000,West Brom,1,Arsenal,1,4.950,3.960,1.710,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x5F8D2D81FD554FEC91325CB32965612B00000000000000000000000000000000,Hull,0,Arsenal,3,4.960,3.760,1.750,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x61655453193047EFBBDA9C9DC0B532F500000000000000000000000000000000,Newcastle,2,Hull,3,1.790,3.500,5.080,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x623049B246C14233921E363941F5D11000000000000000000000000000000000,Southampton,1,West Brom,0,1.800,3.680,4.680,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x631173AF59D440929A84DDED5174FC3200000000000000000000000000000000,Norwich,1,Crystal Palace,0,1.970,3.420,4.110,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x6341B1781D31474C9319D2325871E9C200000000000000000000000000000000,Southampton,4,Hull,1,1.570,3.760,7.050,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x63DB6DA317314CD6BDC4D9AEFF9CDD3F00000000000000000000000000000000,Hull,1,Cardiff,1,2.200,3.190,3.620,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x64B812012DEC4992AE96FBBE4973573600000000000000000000000000000000,Chelsea,3,Manchester Utd,1,1.670,3.860,5.460,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x64BED14CC67F42DABD47260065FDDCAE00000000000000000000000000000000,Southampton,1,Manchester City,1,5.060,3.860,1.710,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x65D6C9C2289A4B15A2D9D290A1FAF91400000000000000000000000000000000,Stoke,0,Tottenham,1,3.500,3.450,2.150,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x667F3458021B4C98A2EDD56A0F83CD7000000000000000000000000000000000,Newcastle,3,Cardiff,0,1.930,3.700,4.020,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x668843397F044F38AA8E95E90892ED5300000000000000000000000000000000,Tottenham,3,Fulham,1,1.490,4.770,6.420,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x673E2A49A1BC405F8DD862EDD3B6679000000000000000000000000000000000,Manchester Utd,1,Arsenal,0,2.290,3.350,3.250,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x67588C8FEFB345E6BC923562AB5AEA4100000000000000000000000000000000,West Brom,2,Crystal Palace,0,1.530,4.110,6.800,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x67E4C2D86CD44FBFB0A17E942448846F00000000000000000000000000000000,Manchester Utd,0,Newcastle,1,1.460,4.470,7.520,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x6821449615744110B361C6961289A0C700000000000000000000000000000000,West Ham,3,Fulham,0,1.730,3.800,5.050,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x6859704CFA1B4EB588E84FF6545FC2D100000000000000000000000000000000,Manchester Utd,0,Manchester City,3,3.260,3.470,2.240,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x6889C5F3F16A4533B0EDCA3A24BCA41E00000000000000000000000000000000,Newcastle,2,West Brom,1,1.960,3.480,3.980,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x69E3E3FE5F2E40AEB62D8C60E627714000000000000000000000000000000000,Hull,1,Newcastle,4,2.290,3.220,3.420,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x6A6FB9709EFB4E10A775CA552E6AFDD400000000000000000000000000000000,Sunderland,1,Liverpool,3,5.860,4.000,1.620,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x6B107753568E43E9BE9157769BCE6BFE00000000000000000000000000000000,Crystal Palace,3,Liverpool,3,8.080,5.430,1.370,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x6CBBF8A88EBF47BBA2A26BEB0E3E12BE00000000000000000000000000000000,Fulham,2,Manchester City,4,8.050,5.330,1.370,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x6DEB626339C943A483DA789CF37D811E00000000000000000000000000000000,Swansea,2,Manchester City,3,5.560,4.000,1.640,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x6E328BB4E4024DF197E2C1B5FF9990A300000000000000000000000000000000,Tottenham,2,Manchester Utd,2,2.760,3.270,2.680,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x6FFF538B80284455A1E56CF1BA3C3A6E00000000000000000000000000000000,Swansea,1,Arsenal,2,3.100,3.400,2.380,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x7123BB6104A743298532ABDC0A2DD88000000000000000000000000000000000,Liverpool,4,Tottenham,0,1.390,5.100,7.820,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x71FA8AA6E46946679A8DF78A473BFDAE00000000000000000000000000000000,Everton,2,Crystal Palace,3,1.360,5.080,9.270,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x725AE6773BA440229AF93289413B526D00000000000000000000000000000000,Sunderland,1,Swansea,3,2.240,3.440,3.260,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x72E1A09137234BFD8C9E4DF56E398EC200000000000000000000000000000000,Southampton,2,Arsenal,2,4.050,3.560,1.950,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x732FC686EC4D4A3EA7C72AF9ECEA7F2800000000000000000000000000000000,Norwich,1,Fulham,2,1.920,3.480,4.350,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x736C5A502EBB4C6EA5F483862F3D646700000000000000000000000000000000,Norwich,0,Manchester City,0,8.350,5.210,1.380,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x7483D9FD4FAC437A8D147AEDFF9A96C900000000000000000000000000000000,Swansea,3,Stoke,3,1.950,3.360,4.320,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x74F1B2612DE14B12985C9B8A717A9C1700000000000000000000000000000000,Stoke,3,Liverpool,5,6.870,4.350,1.500,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x754CB6080B094422B907E48685322F3C00000000000000000000000000000000,Fulham,1,Norwich,0,2.140,3.450,3.510,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x76A3DF6E931D460297CC2C76510A5F9700000000000000000000000000000000,Chelsea,1,Sunderland,2,1.200,7.070,15.060,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x7875B9C0D6F5478581A73DBF7ED9229100000000000000000000000000000000,Swansea,0,West Ham,0,1.730,3.760,4.990,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x79428B363DBD49FD8B06318D3B27E05B00000000000000000000000000000000,West Ham,1,Liverpool,2,8.050,5.210,1.380,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x797C7E19B6E24917A3D893ED6C959D4400000000000000000000000000000000,Newcastle,2,Chelsea,0,5.960,4.140,1.580,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x7A1D909637AC4C6594BD55582A8A9BDE00000000000000000000000000000000,Crystal Palace,0,Swansea,2,3.740,3.360,2.080,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x7B4A8C6C49D34E05A4505C3DFD25707000000000000000000000000000000000,Aston Villa,4,West Brom,3,2.600,3.180,2.940,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x7BEA3247B8384E418E7416186014A15C00000000000000000000000000000000,Sunderland,3,Chelsea,4,6.360,4.240,1.540,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x7CFF93D2752440CEB27E66D271AE543C00000000000000000000000000000000,Manchester City,3,West Brom,1,1.220,7.200,12.640,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x7DE7F61704424C4F8284A2570F4058BF00000000000000000000000000000000,Norwich,2,Liverpool,3,6.910,4.940,1.440,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x7E27A6B7AA314259B053AC1B9D19A50B00000000000000000000000000000000,Cardiff,0,Southampton,3,3.260,3.350,2.300,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x7FD15240F9524E2D938FB4B8D4A3FA1F00000000000000000000000000000000,West Ham,2,Tottenham,0,3.830,3.750,1.950,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8029799FBF7B4B2CA635BB3174E4565F00000000000000000000000000000000,Crystal Palace,1,Stoke,0,2.240,3.250,3.490,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x80388D3AD8414BD2AE8FB4594857C30600000000000000000000000000000000,Manchester City,6,Arsenal,3,1.720,4.050,4.690,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x807C4CCC3E20435596B4F2E58747BFF200000000000000000000000000000000,Chelsea,2,Liverpool,1,2.250,3.380,3.350,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x808398DE28094F4FB9CCE1D1A00D1A2B00000000000000000000000000000000,Everton,2,Manchester Utd,0,2.560,3.480,2.750,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x80C14924B6F545C49DB0F0C122672A3300000000000000000000000000000000,Cardiff,2,Manchester Utd,2,5.300,3.790,1.690,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x812B2B6B94BF4082AF95730DEA85509700000000000000000000000000000000,Liverpool,2,Hull,0,1.300,5.600,10.530,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x81C10E7539584370B2A97FB310528B7200000000000000000000000000000000,Fulham,1,West Brom,1,2.150,3.370,3.550,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x81CC3CB772E94455ACC381D6E30D363300000000000000000000000000000000,West Brom,1,Fulham,1,1.750,3.810,4.880,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x82BF28D1679943E78040B2F87673BFB900000000000000000000000000000000,Norwich,1,Southampton,0,2.860,3.300,2.540,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x82DA2457AB1040A6860EC0FA1862D45100000000000000000000000000000000,Norwich,1,Hull,0,2.560,3.200,2.960,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8310EABC96E7434FBF81F0B82A55E89B00000000000000000000000000000000,Arsenal,3,Stoke,1,1.390,4.760,9.110,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x83A2376F089A4032A0A2CBB1477B1F1300000000000000000000000000000000,Chelsea,2,Crystal Palace,1,1.170,7.580,17.750,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x84A90F950F74468B85836C0B42614A3D00000000000000000000000000000000,Liverpool,4,Everton,0,1.760,3.840,4.720,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x853FF1AAE64349329EC64C18A9AFD87500000000000000000000000000000000,Hull,0,Manchester City,2,6.300,4.240,1.550,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8723791804A54224AAF76A2B8AD2602F00000000000000000000000000000000,West Brom,1,Everton,1,4.000,3.490,1.990,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x873B9789E1EC4BE093561236879EA4FB00000000000000000000000000000000,Norwich,3,West Ham,1,2.320,3.300,3.260,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8751E3C16AEC406391B9BCC3A32BE97100000000000000000000000000000000,Swansea,1,Manchester Utd,4,3.600,3.380,2.150,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8771415D59E94A639F6FB64C006DB92E00000000000000000000000000000000,Chelsea,3,Newcastle,0,1.220,6.540,14.410,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x879CCC6ECE4E486087374653EE670E4300000000000000000000000000000000,Fulham,2,Aston Villa,0,2.620,3.310,2.770,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x87AC4781421D4B08BCB8A496539D79FB00000000000000000000000000000000,Liverpool,0,Southampton,1,1.710,3.660,5.430,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8860EAB8A76546678493BD38C287105200000000000000000000000000000000,Manchester City,7,Norwich,0,1.180,7.280,16.990,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x89266EA691A747B292B880C21D09678B00000000000000000000000000000000,Sunderland,0,Hull,2,2.320,3.210,3.380,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x894AB9FB38724E5988721DD36DFB115900000000000000000000000000000000,Crystal Palace,1,Aston Villa,0,2.150,3.180,3.850,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x89D22392613E476DB57248EE0A4EFBE200000000000000000000000000000000,Arsenal,4,Norwich,1,1.290,5.560,11.640,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8A4BF76FAF3F41F09D4B3B64568FA4E100000000000000000000000000000000,Aston Villa,4,Norwich,1,2.200,3.310,3.510,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8B8848D3F8D34A50921393DCFA2177F100000000000000000000000000000000,West Ham,1,Manchester City,3,5.440,4.020,1.640,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8BB2443BD56B41E897C12E85300C4AA300000000000000000000000000000000,Manchester City,4,Newcastle,0,1.260,5.970,12.720,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8BC78D7BEF9A457EA26A07FF806CBEFB00000000000000000000000000000000,Aston Villa,1,Chelsea,0,7.100,4.190,1.510,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8C81B105918B4551889AFEF2329AEFAA00000000000000000000000000000000,Everton,3,Newcastle,2,1.570,4.230,6.110,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8D25E91AA79F4FB3BAE67E11B30FD65600000000000000000000000000000000,Tottenham,1,West Brom,1,1.540,4.270,6.460,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8DA975AB22414D1E8D14E6BC0FA567A900000000000000000000000000000000,Manchester Utd,2,Fulham,2,1.170,7.960,17.240,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8DD5F5FC735C4A46874AAAA43F57334000000000000000000000000000000000,Southampton,2,Everton,0,2.800,3.470,2.520,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8E943A392C694078B5508A22274F9C0600000000000000000000000000000000,Newcastle,0,West Ham,0,2.270,3.350,3.320,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8F0DF90ED5634503B4B059E6A0B9F3D200000000000000000000000000000000,Cardiff,1,Swansea,0,3.160,3.260,2.380,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8F7D79B8C50348C4BA7FAA709B77D15D00000000000000000000000000000000,Liverpool,5,Arsenal,1,2.230,3.560,3.230,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x8FF1963C88C843D18CFB709982EAE50C00000000000000000000000000000000,Norwich,0,Newcastle,0,2.580,3.330,2.850,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x90F4A65AF32B408DA3A80120D67AB9E000000000000000000000000000000000,Manchester Utd,4,Norwich,0,1.300,5.820,10.150,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x911AD3DB83824D0EB387D0349CD8E1A700000000000000000000000000000000,Arsenal,3,West Ham,1,1.350,5.340,9.030,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x912C6869AB0C4A5C8BC1DD372AC0F46C00000000000000000000000000000000,Arsenal,1,Aston Villa,3,1.410,4.780,7.830,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x9139D835AED84B568CCC5D6763DC439300000000000000000000000000000000,Southampton,1,Sunderland,1,1.650,3.840,5.770,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x9160CF2077C84ADC9530AF5561BFAE0500000000000000000000000000000000,Tottenham,2,Norwich,0,1.450,4.290,8.290,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x92E614F9FACD4EBA84AF3A8FF4874AD400000000000000000000000000000000,Norwich,0,Aston Villa,1,2.350,3.250,3.210,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x93E3B8CBBA364C178968786115B3CB9100000000000000000000000000000000,Manchester Utd,0,Sunderland,1,1.410,5.170,7.280,2,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x940F400796E54685A4FC80B0AE5DEEAE00000000000000000000000000000000,Swansea,2,Fulham,0,1.680,3.750,5.550,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x9486D2AD578542A8B39915EE3A45476500000000000000000000000000000000,West Ham,3,West Brom,3,2.570,3.280,2.890,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x94B8AD758CD04BB1BB8963BF908594DA00000000000000000000000000000000,Cardiff,2,Norwich,1,2.140,3.350,3.640,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x962BF301EB874FFDA4A1D32395AA627400000000000000000000000000000000,Fulham,2,Crystal Palace,2,2.570,3.500,2.720,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x96DE3E9E97D64DD2857E13053F3E2EBA00000000000000000000000000000000,Aston Villa,3,Hull,1,2.580,3.040,3.100,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x9724504E69694329AB91644D1D65E5A200000000000000000000000000000000,Sunderland,1,Stoke,0,2.010,3.400,4.030,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x9777E9EE5DB942D5B210EA687A86C8D000000000000000000000000000000000,Manchester City,1,Crystal Palace,0,1.130,9.100,22.400,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x980E40ED677B44E9876CCB45B9A617AC00000000000000000000000000000000,Everton,3,Liverpool,3,2.870,3.330,2.530,1,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
0x98564C9CFE0145509BC5ADAF62A6F0A500000000000000000000000000000000,Hull,1,Swansea,0,2.860,3.180,2.670,0,https://www.oddsportal.com/soccer/england/premier-league-2013-2014/results/,2013/2014
